age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
40,Female,Diploma,Unemployed,47,Widowed,Teacher,Python,Art,56642
32,Male,High School,Government,59,Single,Engineer,Communication,Business,55963
54,Female,Diploma,Self-employed,26,Married,Engineer,Public Speaking,Health,76064
38,Male,Masters,Private,42,Widowed,Doctor,Python,Science,150532
31,Male,Diploma,Freelancer,40,Married,Artist,Public Speaking,Art,40921
19,Male,Masters,Freelancer,53,Widowed,Engineer,C++,Education,119058
28,Female,Masters,Government,30,Divorced,Salesperson,Excel,Health,98348
56,Male,PhD,Self-employed,41,Divorced,Salesperson,Excel,Technology,98724
55,Female,Masters,Self-employed,54,Divorced,Manager,Public Speaking,Technology,137768
51,Male,Masters,Unemployed,48,Married,Manager,Data Analysis,Business,128713
55,Male,Bachelors,Private,47,Married,Engineer,Leadership,Science,98174
51,Male,High School,Self-employed,37,Widowed,Doctor,Communication,Business,80263
35,Female,PhD,Freelancer,33,Widowed,Doctor,Public Speaking,Education,230346
47,Female,PhD,Private,37,Widowed,Teacher,Excel,Education,114561
32,Female,PhD,Private,47,Widowed,Technician,C++,Technology,109259
44,Male,Bachelors,Government,43,Single,Technician,Python,Art,80352
51,Male,Masters,Self-employed,27,Divorced,Technician,Excel,Technology,86937
55,Female,High School,Government,27,Single,Artist,C++,Technology,42253
50,Female,Diploma,Self-employed,23,Single,Doctor,Python,Education,100309
41,Female,Masters,Unemployed,46,Single,Teacher,Leadership,Business,84616
32,Female,Bachelors,Government,55,Single,Manager,Excel,Education,98618
47,Female,Masters,Government,24,Divorced,Salesperson,Excel,Science,75852
59,Female,Masters,Freelancer,52,Single,Technician,Public Speaking,Education,93129
34,Male,Bachelors,Government,53,Widowed,Manager,Public Speaking,Education,129552
22,Female,PhD,Self-employed,49,Married,Manager,C++,Technology,179254
46,Male,PhD,Freelancer,27,Widowed,Engineer,Data Analysis,Art,120321
21,Male,High School,Government,58,Married,Artist,Public Speaking,Technology,36555
27,Female,High School,Government,45,Widowed,Teacher,Communication,Health,37521
34,Female,PhD,Unemployed,56,Widowed,Artist,Leadership,Education,91869
27,Male,Diploma,Government,53,Married,Engineer,Communication,Education,71216
34,Female,Masters,Private,26,Divorced,Teacher,Excel,Health,73660
37,Female,Diploma,Freelancer,59,Single,Teacher,Communication,Education,46435
41,Male,Masters,Private,47,Widowed,Doctor,Python,Education,131319
22,Male,PhD,Freelancer,58,Divorced,Artist,Leadership,Science,97109
51,Male,High School,Unemployed,58,Single,Artist,Communication,Education,37033
23,Female,High School,Government,47,Divorced,Doctor,Python,Health,71473
19,Male,Diploma,Government,33,Divorced,Manager,C++,Technology,99919
30,Female,High School,Government,57,Single,Engineer,Communication,Education,45777
60,Male,PhD,Freelancer,23,Widowed,Artist,Leadership,Art,98809
60,Male,Diploma,Government,37,Divorced,Doctor,Python,Health,108209
28,Male,Masters,Private,44,Widowed,Salesperson,Communication,Business,92776
64,Female,High School,Government,26,Widowed,Teacher,C++,Science,38177
40,Female,Bachelors,Unemployed,57,Widowed,Technician,Communication,Health,76714
33,Male,High School,Private,47,Single,Salesperson,Python,Technology,49645
48,Male,Masters,Government,24,Married,Doctor,Communication,Health,178849
28,Male,Diploma,Government,22,Widowed,Technician,Leadership,Business,59887
33,Female,Masters,Self-employed,50,Married,Manager,Excel,Science,109999
25,Male,Bachelors,Freelancer,39,Married,Engineer,Python,Art,84076
21,Female,PhD,Private,38,Divorced,Technician,Python,Business,124328
57,Male,High School,Self-employed,30,Widowed,Manager,Python,Health,82647
21,Male,Diploma,Unemployed,59,Widowed,Technician,Python,Business,68980
42,Male,PhD,Freelancer,22,Widowed,Teacher,Communication,Health,97612
20,Male,Masters,Private,42,Married,Teacher,Leadership,Art,75778
49,Male,Diploma,Government,26,Single,Teacher,C++,Art,49138
20,Male,PhD,Private,42,Married,Teacher,Leadership,Technology,108897
44,Female,Diploma,Government,26,Widowed,Doctor,Python,Art,96399
46,Male,Bachelors,Freelancer,53,Widowed,Teacher,Data Analysis,Education,63714
49,Female,Bachelors,Government,38,Widowed,Salesperson,Communication,Business,56875
36,Male,High School,Unemployed,28,Married,Teacher,Data Analysis,Business,39511
38,Male,High School,Government,37,Widowed,Salesperson,Communication,Health,52257
22,Female,Bachelors,Unemployed,44,Divorced,Doctor,Python,Art,112250
35,Male,Diploma,Freelancer,33,Widowed,Teacher,Communication,Technology,53854
45,Female,Bachelors,Freelancer,44,Single,Manager,Python,Technology,114472
59,Female,High School,Private,38,Divorced,Manager,Leadership,Technology,82130
39,Male,Bachelors,Unemployed,58,Widowed,Artist,Public Speaking,Science,61610
38,Female,Bachelors,Unemployed,34,Divorced,Manager,Excel,Education,123523
23,Female,Diploma,Self-employed,35,Widowed,Engineer,Communication,Art,66640
18,Male,PhD,Self-employed,46,Single,Engineer,Python,Technology,129733
22,Female,High School,Self-employed,59,Widowed,Engineer,Data Analysis,Education,60899
58,Male,Diploma,Government,29,Divorced,Doctor,Python,Business,110376
29,Male,Bachelors,Self-employed,23,Single,Manager,Data Analysis,Health,124086
43,Male,Bachelors,Unemployed,38,Married,Salesperson,Communication,Art,53747
63,Male,PhD,Government,47,Single,Engineer,C++,Art,115831
51,Female,High School,Freelancer,40,Single,Artist,Data Analysis,Science,37888
31,Male,High School,Private,33,Single,Doctor,Python,Business,93469
43,Male,Masters,Self-employed,52,Divorced,Artist,Communication,Art,80930
62,Female,High School,Freelancer,29,Single,Manager,Python,Science,79106
44,Male,PhD,Unemployed,38,Widowed,Teacher,C++,Science,97358
26,Male,Masters,Private,49,Single,Artist,Excel,Science,56657
43,Female,Masters,Freelancer,41,Single,Teacher,Public Speaking,Art,79012
64,Female,Bachelors,Private,22,Widowed,Doctor,Public Speaking,Art,137883
39,Female,Bachelors,Self-employed,56,Widowed,Artist,C++,Art,52783
64,Female,High School,Unemployed,37,Married,Artist,Leadership,Education,38793
47,Female,Masters,Private,30,Single,Technician,Communication,Science,104523
60,Female,Bachelors,Freelancer,21,Divorced,Doctor,C++,Education,98207
34,Female,PhD,Self-employed,31,Single,Doctor,Excel,Health,223691
43,Male,Bachelors,Self-employed,25,Single,Engineer,Python,Art,77057
53,Female,Bachelors,Freelancer,59,Widowed,Manager,Communication,Business,102593
18,Female,Masters,Freelancer,48,Married,Artist,Data Analysis,Technology,57930
25,Female,Masters,Private,49,Single,Artist,C++,Health,68341
52,Male,Diploma,Government,21,Divorced,Salesperson,Excel,Technology,56450
32,Male,PhD,Self-employed,28,Single,Doctor,C++,Technology,223401
64,Female,Masters,Private,21,Divorced,Doctor,Leadership,Art,130199
39,Female,High School,Freelancer,48,Widowed,Manager,Public Speaking,Business,59874
31,Female,PhD,Private,52,Married,Doctor,Public Speaking,Technology,229667
43,Male,PhD,Freelancer,29,Single,Teacher,Communication,Science,104788
45,Male,Masters,Unemployed,53,Married,Teacher,Python,Technology,67224
40,Female,PhD,Freelancer,27,Single,Technician,Excel,Health,139815
31,Male,Masters,Freelancer,56,Divorced,Teacher,C++,Business,64293
41,Female,Bachelors,Freelancer,52,Married,Teacher,Communication,Business,59067
19,Male,Diploma,Government,25,Single,Manager,C++,Technology,81143
62,Male,Bachelors,Freelancer,59,Widowed,Artist,Communication,Business,48715
43,Female,Masters,Self-employed,38,Divorced,Teacher,Public Speaking,Health,60281
31,Female,Masters,Self-employed,51,Married,Technician,Leadership,Health,100966
24,Female,Bachelors,Private,46,Single,Doctor,C++,Health,139258
20,Female,High School,Government,20,Married,Teacher,Leadership,Science,42841
64,Male,High School,Private,52,Single,Technician,Data Analysis,Art,41433
40,Male,High School,Self-employed,59,Divorced,Manager,Data Analysis,Technology,70321
63,Male,Masters,Self-employed,51,Widowed,Salesperson,Public Speaking,Business,77403
60,Female,PhD,Unemployed,24,Divorced,Salesperson,Excel,Health,113853
64,Male,Masters,Freelancer,36,Married,Salesperson,Leadership,Technology,87084
62,Female,PhD,Self-employed,27,Married,Doctor,Communication,Technology,193944
35,Male,Bachelors,Private,53,Single,Technician,Excel,Art,64802
55,Female,Diploma,Private,28,Divorced,Teacher,C++,Science,56906
52,Female,PhD,Freelancer,42,Single,Artist,C++,Business,79171
32,Male,High School,Freelancer,54,Divorced,Doctor,Communication,Science,76310
42,Female,Masters,Unemployed,26,Married,Doctor,Python,Business,148992
54,Female,Bachelors,Government,34,Single,Salesperson,Python,Health,59062
45,Male,High School,Private,39,Single,Artist,C++,Health,37035
27,Female,Bachelors,Freelancer,44,Divorced,Salesperson,Public Speaking,Technology,67975
56,Female,Diploma,Private,22,Widowed,Doctor,Public Speaking,Business,119707
34,Female,Masters,Freelancer,43,Divorced,Teacher,Communication,Business,68856
56,Male,Masters,Self-employed,53,Widowed,Salesperson,Python,Science,98272
39,Male,Diploma,Private,41,Divorced,Salesperson,Leadership,Health,58481
43,Female,Masters,Self-employed,30,Married,Salesperson,C++,Education,75057
61,Male,PhD,Private,27,Single,Doctor,Data Analysis,Technology,205274
42,Female,Bachelors,Government,58,Divorced,Teacher,Leadership,Business,64459
34,Female,High School,Unemployed,54,Married,Artist,Communication,Art,39523
30,Female,Diploma,Self-employed,57,Divorced,Engineer,Data Analysis,Art,57373
37,Female,PhD,Freelancer,27,Single,Artist,Leadership,Education,93830
42,Female,High School,Government,56,Divorced,Teacher,Python,Health,39947
21,Male,High School,Private,46,Widowed,Manager,Public Speaking,Health,83639
27,Female,Diploma,Self-employed,47,Single,Salesperson,Python,Health,50296
20,Male,PhD,Private,59,Widowed,Artist,Data Analysis,Science,100758
58,Male,High School,Private,53,Married,Manager,Excel,Art,75083
62,Female,High School,Private,51,Married,Manager,Public Speaking,Health,67746
35,Female,PhD,Unemployed,34,Divorced,Teacher,C++,Art,105464
64,Male,Masters,Unemployed,36,Widowed,Teacher,Data Analysis,Education,78626
53,Male,High School,Freelancer,52,Widowed,Salesperson,Communication,Technology,47128
64,Male,Bachelors,Self-employed,35,Single,Engineer,C++,Science,91423
39,Female,PhD,Government,48,Widowed,Technician,Leadership,Business,127640
51,Male,High School,Government,28,Widowed,Doctor,Public Speaking,Education,90826
64,Female,Diploma,Government,52,Single,Artist,Communication,Art,47308
25,Female,Bachelors,Private,48,Single,Teacher,Communication,Education,69681
57,Female,High School,Unemployed,32,Widowed,Artist,Python,Business,38107
61,Male,Bachelors,Self-employed,40,Divorced,Technician,Leadership,Science,66497
36,Female,Bachelors,Private,40,Single,Technician,Python,Technology,70295
59,Female,Masters,Unemployed,24,Single,Salesperson,Python,Business,85125
58,Female,Bachelors,Unemployed,29,Widowed,Manager,Public Speaking,Science,118037
54,Female,Masters,Self-employed,25,Widowed,Salesperson,Excel,Art,68974
23,Female,PhD,Self-employed,32,Single,Doctor,Python,Business,183608
43,Male,Masters,Self-employed,20,Widowed,Engineer,C++,Education,115394
51,Female,Diploma,Private,39,Single,Artist,Communication,Health,39161
62,Female,High School,Freelancer,27,Divorced,Doctor,Public Speaking,Education,68229
23,Male,PhD,Self-employed,29,Divorced,Engineer,Python,Art,142206
54,Female,PhD,Freelancer,28,Single,Artist,Data Analysis,Technology,106973
50,Male,Diploma,Private,22,Single,Doctor,C++,Business,101234
39,Female,Masters,Freelancer,30,Married,Teacher,Leadership,Technology,87404
38,Male,High School,Government,31,Married,Artist,Communication,Art,40758
23,Male,Masters,Freelancer,29,Widowed,Doctor,Public Speaking,Business,135418
23,Female,Bachelors,Self-employed,44,Widowed,Technician,Data Analysis,Science,81351
21,Female,Masters,Private,44,Single,Engineer,Public Speaking,Science,104237
47,Female,PhD,Self-employed,30,Single,Doctor,Public Speaking,Education,224519
28,Male,High School,Government,55,Married,Teacher,Data Analysis,Education,43944
47,Male,Masters,Self-employed,58,Married,Salesperson,Leadership,Art,77177
48,Male,High School,Self-employed,45,Single,Artist,Data Analysis,Science,30458
41,Female,High School,Self-employed,33,Divorced,Artist,C++,Business,42665
26,Male,Bachelors,Unemployed,58,Divorced,Artist,Public Speaking,Science,46240
20,Male,Bachelors,Government,59,Widowed,Teacher,Leadership,Education,71196
48,Female,PhD,Self-employed,20,Single,Engineer,Public Speaking,Art,160167
57,Male,Diploma,Self-employed,23,Single,Artist,Data Analysis,Science,49035
54,Male,High School,Self-employed,49,Widowed,Engineer,Leadership,Art,66750
53,Female,Diploma,Private,31,Married,Doctor,Leadership,Science,118690
41,Male,PhD,Unemployed,54,Married,Technician,Python,Technology,134620
48,Female,High School,Private,32,Divorced,Technician,Python,Science,45422
23,Female,High School,Unemployed,50,Single,Engineer,Python,Education,62511
19,Female,Diploma,Self-employed,57,Married,Engineer,Data Analysis,Business,56389
37,Female,Masters,Government,42,Divorced,Technician,Communication,Education,91316
45,Female,Bachelors,Freelancer,23,Divorced,Artist,C++,Education,53023
28,Male,Masters,Freelancer,35,Divorced,Manager,Data Analysis,Education,144332
21,Male,Diploma,Self-employed,26,Married,Manager,Public Speaking,Art,96204
32,Female,Bachelors,Private,41,Married,Teacher,Python,Health,62029
23,Female,Masters,Government,48,Single,Salesperson,Leadership,Health,93139
47,Male,Bachelors,Unemployed,30,Single,Technician,Data Analysis,Technology,84680
55,Female,High School,Self-employed,52,Divorced,Technician,Leadership,Education,40480
19,Female,Masters,Government,48,Divorced,Teacher,Public Speaking,Health,67014
32,Female,Bachelors,Government,58,Married,Manager,Leadership,Technology,87481
28,Male,Bachelors,Unemployed,31,Married,Doctor,Leadership,Art,138443
25,Male,Bachelors,Government,26,Single,Artist,Excel,Education,55326
43,Female,Masters,Private,58,Single,Artist,Communication,Business,78711
62,Female,PhD,Private,45,Widowed,Doctor,C++,Art,177709
61,Male,Masters,Private,59,Single,Doctor,C++,Technology,123793
22,Male,Diploma,Government,28,Married,Manager,Python,Art,101658
23,Female,Masters,Private,53,Divorced,Teacher,Excel,Business,87281
43,Female,Bachelors,Unemployed,32,Widowed,Doctor,Data Analysis,Art,110505
21,Male,High School,Government,55,Single,Teacher,Data Analysis,Technology,38532
36,Male,Masters,Freelancer,44,Single,Salesperson,C++,Business,70612
37,Male,Masters,Government,43,Married,Engineer,Communication,Business,123742
50,Female,Bachelors,Unemployed,36,Widowed,Artist,Leadership,Art,49774
37,Male,High School,Freelancer,21,Single,Manager,Public Speaking,Business,71787
29,Female,High School,Government,32,Divorced,Artist,Python,Art,30199
64,Male,Diploma,Private,50,Married,Manager,Communication,Education,103941
18,Male,Masters,Self-employed,48,Widowed,Engineer,C++,Business,89697
43,Male,High School,Self-employed,47,Single,Artist,Excel,Art,35332
31,Male,High School,Private,46,Single,Engineer,Python,Education,59818
55,Female,PhD,Self-employed,34,Widowed,Manager,C++,Business,197506
54,Female,PhD,Self-employed,50,Married,Doctor,Data Analysis,Education,235677
28,Male,High School,Private,59,Widowed,Salesperson,Python,Science,42576
53,Female,Diploma,Private,34,Widowed,Artist,C++,Business,49360
30,Male,High School,Government,52,Married,Engineer,Data Analysis,Science,48261
60,Male,Bachelors,Government,39,Single,Technician,Public Speaking,Technology,69548
20,Male,Masters,Private,31,Divorced,Artist,Data Analysis,Technology,56673
50,Male,Diploma,Unemployed,56,Married,Artist,Leadership,Art,44808
23,Female,Bachelors,Self-employed,28,Divorced,Artist,Excel,Health,52015
27,Male,Diploma,Government,42,Single,Teacher,Leadership,Science,59030
22,Male,Bachelors,Self-employed,27,Widowed,Engineer,C++,Science,68299
40,Female,Masters,Freelancer,51,Divorced,Engineer,Public Speaking,Technology,99562
27,Male,Masters,Private,33,Single,Artist,Communication,Science,65971
61,Male,PhD,Unemployed,46,Single,Doctor,Public Speaking,Health,236044
19,Male,Bachelors,Freelancer,44,Widowed,Artist,Public Speaking,Education,61677
30,Female,PhD,Freelancer,32,Widowed,Teacher,Public Speaking,Education,83974
57,Male,Bachelors,Freelancer,40,Single,Manager,Leadership,Health,116021
19,Female,PhD,Private,50,Single,Teacher,Communication,Science,101778
37,Male,Masters,Government,56,Divorced,Doctor,Data Analysis,Science,178670
18,Male,Diploma,Private,24,Single,Artist,C++,Science,42456
54,Female,PhD,Government,32,Single,Engineer,Excel,Art,134295
26,Male,Bachelors,Freelancer,47,Divorced,Salesperson,Communication,Business,57810
34,Male,Bachelors,Freelancer,44,Married,Technician,C++,Health,61118
26,Female,Masters,Unemployed,54,Divorced,Artist,Communication,Health,76896
28,Female,Bachelors,Government,58,Divorced,Doctor,Leadership,Health,117826
32,Female,High School,Freelancer,26,Widowed,Engineer,C++,Health,59646
41,Female,Diploma,Self-employed,57,Divorced,Teacher,Leadership,Health,52834
55,Female,PhD,Unemployed,51,Single,Manager,Python,Science,186994
52,Male,Diploma,Private,22,Single,Manager,C++,Art,72768
47,Female,Masters,Unemployed,58,Single,Salesperson,Communication,Technology,91964
48,Male,PhD,Self-employed,56,Married,Artist,Python,Science,80768
22,Male,PhD,Government,41,Single,Teacher,Leadership,Science,85036
61,Male,High School,Private,27,Married,Salesperson,Leadership,Business,45136
31,Female,Masters,Private,36,Single,Technician,Communication,Technology,74469
28,Female,Bachelors,Government,46,Divorced,Technician,Python,Health,79636
26,Male,High School,Unemployed,52,Widowed,Salesperson,Public Speaking,Technology,38845
51,Female,High School,Freelancer,36,Single,Doctor,Data Analysis,Art,70910
29,Female,Diploma,Unemployed,31,Married,Manager,Excel,Education,103309
52,Female,Diploma,Self-employed,46,Married,Teacher,Communication,Science,46571
52,Female,Diploma,Freelancer,27,Widowed,Artist,Leadership,Technology,38655
18,Male,High School,Unemployed,42,Single,Engineer,C++,Business,64971
57,Male,Bachelors,Government,48,Divorced,Artist,Python,Art,43261
39,Female,PhD,Self-employed,39,Single,Artist,Data Analysis,Education,102902
46,Male,Diploma,Self-employed,35,Single,Teacher,Excel,Art,42893
25,Female,Bachelors,Self-employed,36,Widowed,Manager,C++,Health,92015
28,Female,Masters,Freelancer,35,Single,Teacher,Python,Education,67519
58,Male,Diploma,Private,38,Divorced,Engineer,Data Analysis,Business,60885
54,Male,PhD,Freelancer,27,Married,Salesperson,Communication,Education,117086
31,Male,Masters,Unemployed,57,Widowed,Teacher,Data Analysis,Business,60773
47,Female,Masters,Private,57,Divorced,Doctor,Communication,Health,120891
52,Male,PhD,Unemployed,48,Married,Artist,Public Speaking,Business,100439
38,Female,Diploma,Private,55,Widowed,Manager,Python,Art,80565
54,Male,High School,Freelancer,45,Widowed,Technician,Data Analysis,Technology,44616
22,Male,PhD,Self-employed,50,Married,Engineer,Excel,Art,121757
36,Female,PhD,Government,31,Married,Technician,Data Analysis,Science,98515
31,Female,PhD,Self-employed,36,Divorced,Artist,Python,Art,98701
43,Female,Masters,Freelancer,34,Single,Teacher,C++,Education,75782
21,Female,Bachelors,Private,28,Single,Technician,C++,Health,79075
42,Female,High School,Self-employed,58,Single,Doctor,Data Analysis,Science,79239
62,Female,Diploma,Freelancer,31,Single,Teacher,Data Analysis,Science,55560
59,Female,Diploma,Unemployed,51,Single,Artist,Communication,Science,45238
42,Female,Bachelors,Government,44,Divorced,Technician,Python,Technology,60740
35,Male,PhD,Self-employed,58,Widowed,Salesperson,Communication,Business,110168
57,Female,High School,Private,37,Divorced,Engineer,Excel,Education,65977
25,Female,Diploma,Unemployed,34,Divorced,Technician,Public Speaking,Health,49040
56,Male,Diploma,Freelancer,51,Divorced,Salesperson,C++,Technology,61230
57,Female,PhD,Government,25,Widowed,Salesperson,Leadership,Art,126147
31,Male,Bachelors,Private,54,Divorced,Technician,Leadership,Health,72617
49,Male,High School,Freelancer,53,Divorced,Manager,Python,Science,70791
55,Female,Bachelors,Freelancer,57,Widowed,Technician,Python,Health,85363
50,Male,Bachelors,Self-employed,24,Divorced,Artist,Leadership,Health,44513
40,Female,High School,Self-employed,37,Single,Salesperson,Python,Art,43630
32,Male,High School,Private,35,Married,Engineer,C++,Business,53796
50,Male,Diploma,Freelancer,27,Divorced,Artist,Excel,Education,48349
42,Male,Diploma,Self-employed,44,Married,Doctor,Excel,Science,99610
34,Female,High School,Government,51,Divorced,Teacher,Communication,Business,46555
50,Female,Masters,Government,45,Divorced,Technician,C++,Technology,74645
64,Male,Diploma,Freelancer,41,Single,Manager,Public Speaking,Science,74908
19,Male,Masters,Self-employed,50,Widowed,Engineer,Python,Education,109548
31,Female,High School,Private,29,Married,Manager,Python,Technology,59491
57,Female,Diploma,Private,31,Widowed,Manager,Public Speaking,Art,81900
57,Male,Bachelors,Private,47,Single,Manager,Communication,Business,113748
56,Male,High School,Government,25,Single,Technician,Communication,Science,48928
23,Female,PhD,Self-employed,39,Married,Engineer,Python,Health,130210
23,Female,Masters,Self-employed,24,Widowed,Engineer,Python,Education,125774
20,Female,High School,Government,42,Single,Salesperson,Public Speaking,Science,44537
24,Female,High School,Private,28,Divorced,Manager,C++,Health,70667
25,Female,Diploma,Private,48,Divorced,Salesperson,Public Speaking,Science,57319
59,Male,Diploma,Freelancer,35,Divorced,Salesperson,Communication,Technology,46181
32,Female,Diploma,Unemployed,41,Widowed,Teacher,Public Speaking,Health,54035
64,Male,PhD,Self-employed,27,Divorced,Technician,Public Speaking,Health,136934
46,Female,Diploma,Self-employed,39,Divorced,Technician,Public Speaking,Science,63621
50,Male,High School,Self-employed,33,Single,Artist,C++,Art,39873
47,Female,Diploma,Unemployed,58,Single,Salesperson,Data Analysis,Art,59858
56,Female,Bachelors,Freelancer,56,Divorced,Technician,Python,Business,63792
44,Male,Diploma,Unemployed,53,Divorced,Manager,Leadership,Technology,88255
53,Male,PhD,Private,30,Single,Doctor,Public Speaking,Art,178279
46,Female,Bachelors,Private,59,Married,Manager,Leadership,Science,101041
55,Female,High School,Self-employed,52,Widowed,Engineer,Data Analysis,Art,54958
50,Female,High School,Government,50,Widowed,Technician,Python,Business,46387
54,Female,Masters,Self-employed,53,Single,Technician,Communication,Education,75423
44,Female,Bachelors,Government,26,Widowed,Artist,Leadership,Business,52418
50,Male,Masters,Unemployed,42,Single,Salesperson,Communication,Health,87948
21,Male,Bachelors,Private,26,Single,Doctor,Leadership,Health,113966
39,Female,Bachelors,Government,44,Single,Technician,Communication,Art,61996
19,Male,PhD,Unemployed,22,Single,Artist,Public Speaking,Art,105227
27,Male,Masters,Private,57,Married,Artist,Leadership,Business,55812
22,Male,PhD,Government,39,Divorced,Doctor,Communication,Business,226541
27,Female,Bachelors,Self-employed,53,Divorced,Manager,Data Analysis,Science,90427
50,Male,High School,Self-employed,49,Married,Manager,C++,Technology,60381
55,Female,Bachelors,Self-employed,36,Widowed,Manager,Communication,Science,118315
30,Male,PhD,Unemployed,29,Widowed,Teacher,C++,Health,112470
48,Female,Masters,Self-employed,54,Divorced,Salesperson,C++,Science,84360
64,Male,Masters,Freelancer,39,Widowed,Salesperson,Python,Business,85353
53,Female,PhD,Private,37,Divorced,Manager,Public Speaking,Science,184434
62,Female,Masters,Unemployed,46,Divorced,Doctor,Data Analysis,Education,139778
41,Male,Diploma,Self-employed,55,Married,Teacher,C++,Technology,42444
32,Female,High School,Private,42,Widowed,Salesperson,Excel,Business,41423
46,Female,High School,Government,51,Married,Manager,Public Speaking,Art,76761
25,Female,High School,Self-employed,29,Divorced,Teacher,C++,Science,44004
22,Female,Masters,Private,30,Divorced,Doctor,Communication,Business,172085
46,Female,Masters,Freelancer,57,Divorced,Manager,C++,Art,146937
64,Female,Bachelors,Government,25,Single,Engineer,Communication,Art,99738
21,Female,Bachelors,Freelancer,53,Single,Technician,Communication,Health,74891
29,Female,High School,Private,55,Single,Doctor,Excel,Health,75252
62,Male,Diploma,Freelancer,56,Married,Artist,C++,Business,46402
19,Male,Bachelors,Private,36,Divorced,Artist,C++,Business,47795
44,Female,Bachelors,Private,59,Widowed,Doctor,Leadership,Education,127523
48,Female,Masters,Freelancer,59,Married,Artist,Public Speaking,Technology,60054
53,Male,Diploma,Private,31,Married,Salesperson,Leadership,Technology,46380
53,Male,High School,Self-employed,40,Married,Doctor,Python,Business,91051
43,Male,Bachelors,Private,59,Widowed,Engineer,Communication,Health,79550
60,Female,Diploma,Unemployed,38,Divorced,Doctor,Excel,Science,110504
44,Male,Diploma,Private,22,Single,Manager,Leadership,Education,92667
22,Female,High School,Unemployed,37,Divorced,Manager,C++,Technology,80847
37,Female,Diploma,Private,38,Divorced,Teacher,Python,Business,56903
28,Male,Diploma,Private,25,Married,Artist,Excel,Health,53541
27,Female,Diploma,Freelancer,35,Married,Technician,Data Analysis,Health,67642
57,Female,Bachelors,Self-employed,27,Married,Artist,C++,Health,56453
55,Female,High School,Self-employed,37,Single,Salesperson,C++,Science,46511
23,Female,Diploma,Government,58,Single,Doctor,Data Analysis,Art,81050
25,Male,Diploma,Freelancer,31,Single,Technician,Communication,Science,70298
40,Male,Bachelors,Freelancer,29,Divorced,Technician,Communication,Health,81488
64,Female,High School,Self-employed,26,Married,Artist,Leadership,Business,32651
43,Female,Masters,Freelancer,20,Widowed,Technician,Leadership,Education,78494
63,Male,Bachelors,Self-employed,55,Divorced,Technician,C++,Science,77837
60,Female,High School,Freelancer,40,Single,Manager,Public Speaking,Business,66498
29,Male,Diploma,Private,56,Widowed,Engineer,C++,Health,65515
43,Female,High School,Self-employed,43,Widowed,Doctor,Leadership,Education,64195
30,Female,High School,Self-employed,44,Married,Artist,Data Analysis,Technology,41326
57,Male,High School,Unemployed,26,Widowed,Manager,Leadership,Technology,73910
35,Male,Masters,Freelancer,36,Single,Salesperson,C++,Business,79225
42,Male,High School,Freelancer,48,Married,Salesperson,Excel,Education,37696
50,Male,Masters,Self-employed,49,Widowed,Teacher,C++,Business,78995
64,Female,Diploma,Private,26,Married,Technician,Excel,Education,48735
57,Male,Masters,Private,52,Widowed,Technician,Excel,Education,98860
60,Female,Diploma,Private,26,Divorced,Artist,C++,Business,39872
29,Male,Diploma,Freelancer,43,Divorced,Engineer,Public Speaking,Education,67755
61,Male,Masters,Unemployed,30,Single,Engineer,Public Speaking,Science,98317
53,Female,Bachelors,Self-employed,28,Divorced,Artist,Python,Health,51193
21,Male,PhD,Government,31,Divorced,Artist,Leadership,Education,97977
22,Male,High School,Unemployed,54,Divorced,Manager,Public Speaking,Science,79972
54,Male,PhD,Government,23,Widowed,Salesperson,Communication,Education,112974
25,Male,High School,Unemployed,55,Widowed,Artist,C++,Science,30023
59,Female,High School,Private,47,Married,Salesperson,Excel,Business,36125
45,Female,Diploma,Freelancer,32,Widowed,Teacher,C++,Technology,43148
48,Male,High School,Government,42,Divorced,Salesperson,Leadership,Art,46073
26,Male,High School,Unemployed,38,Widowed,Manager,Data Analysis,Education,77010
46,Male,Masters,Freelancer,56,Single,Technician,Public Speaking,Art,81795
31,Female,PhD,Government,58,Married,Technician,Public Speaking,Education,127773
57,Female,Masters,Self-employed,43,Married,Salesperson,Public Speaking,Business,82026
58,Female,High School,Unemployed,35,Widowed,Technician,Excel,Business,46887
39,Female,Diploma,Self-employed,52,Divorced,Technician,Communication,Science,54556
28,Male,Masters,Private,31,Married,Doctor,Communication,Education,165296
40,Male,Masters,Self-employed,53,Single,Teacher,Public Speaking,Business,63414
18,Male,Bachelors,Self-employed,26,Single,Manager,Communication,Business,104972
63,Female,High School,Unemployed,30,Married,Manager,Data Analysis,Education,65757
54,Male,Diploma,Private,50,Divorced,Technician,Public Speaking,Science,64283
38,Female,Masters,Self-employed,48,Divorced,Engineer,Python,Science,104438
43,Female,Masters,Freelancer,32,Widowed,Manager,Excel,Science,144025
63,Male,Diploma,Government,50,Widowed,Teacher,Data Analysis,Science,40908
53,Male,High School,Self-employed,21,Married,Artist,Excel,Technology,34491
40,Male,Bachelors,Private,58,Widowed,Teacher,Public Speaking,Education,62383
18,Female,Masters,Self-employed,34,Widowed,Technician,Data Analysis,Technology,72276
57,Female,Bachelors,Government,30,Widowed,Technician,Public Speaking,Business,66280
32,Male,PhD,Private,53,Single,Doctor,Data Analysis,Technology,176898
38,Male,High School,Unemployed,58,Widowed,Salesperson,Public Speaking,Science,37615
